timestamp,voltage,current,temperature,humidity,transistor_state
2024-10-08 13:05:08,5.13,23.6,24.8,11.0,0
2024-10-08 13:05:11,5.13,23.8,24.7,11.0,0
2024-10-08 13:05:13,5.12,24.0,24.7,11.0,0
2024-10-08 13:05:16,5.12,23.8,24.7,11.0,0
2024-10-08 13:05:18,5.13,24.0,24.7,11.0,0
2024-10-08 13:05:21,5.12,23.9,24.7,11.0,0
2024-10-08 13:05:23,5.12,23.8,24.8,11.0,0
2024-10-08 13:05:26,5.12,23.9,24.5,11.0,0
2024-10-08 13:05:29,5.12,24.0,24.7,11.0,0
2024-10-08 13:05:31,5.12,24.3,24.6,11.0,0
2024-10-08 13:05:32,5.12,23.9,24.6,11.0,0
2024-10-08 13:05:35,5.12,23.9,24.7,11.0,0
2024-10-08 13:05:37,5.12,24.1,24.7,11.0,0
2024-10-08 13:05:40,5.13,24.1,24.7,11.0,0
2024-10-08 13:05:43,5.12,24.1,24.7,11.0,0
2024-10-08 13:05:45,5.12,23.6,24.6,11.0,0
2024-10-08 13:05:48,5.13,23.9,24.7,11.0,0
2024-10-08 13:05:51,5.12,24.1,24.5,11.0,0
2024-10-08 13:05:52,5.12,23.8,24.5,11.0,0
2024-10-08 13:05:54,5.12,23.8,24.7,11.0,0
2024-10-08 13:05:55,5.12,23.7,24.7,11.0,0
2024-10-08 13:05:58,5.12,24.1,24.6,11.0,0
2024-10-08 13:06:01,5.12,24.0,24.7,11.0,0
2024-10-08 13:06:03,5.12,23.8,24.6,11.0,0
2024-10-08 13:06:05,5.12,23.9,24.7,11.0,0
2024-10-08 13:06:08,5.12,23.8,24.6,11.0,0
2024-10-08 13:06:10,5.12,23.8,24.6,11.0,0
2024-10-08 13:06:13,5.13,24.3,24.6,11.0,0
2024-10-08 13:06:16,5.12,24.0,24.6,11.0,0
2024-10-08 13:06:18,5.12,24.1,24.8,11.0,0
2024-10-08 13:06:21,5.12,24.0,24.7,11.0,0
2024-10-08 13:06:24,5.12,24.0,24.7,11.0,0
2024-10-08 13:06:27,5.13,24.1,24.6,11.0,0
2024-10-08 13:06:28,5.12,23.7,24.6,11.0,0
2024-10-08 13:06:29,5.13,24.0,24.7,11.0,0
2024-10-08 13:06:32,5.12,24.0,24.6,11.0,0
2024-10-08 13:06:33,5.12,24.0,24.6,11.0,0
2024-10-08 13:06:36,5.12,24.0,24.6,11.0,0
2024-10-08 13:06:38,5.13,24.1,24.6,11.0,0
2024-10-08 13:06:41,5.13,24.3,24.6,11.0,0
2024-10-08 13:06:42,5.12,24.3,24.6,11.0,0
2024-10-08 13:06:44,5.13,23.9,24.6,11.0,0
2024-10-08 13:06:47,5.13,23.8,24.7,11.0,0
2024-10-08 13:06:49,5.12,24.0,24.7,11.0,0
2024-10-08 13:06:52,5.13,23.8,24.6,11.0,0
2024-10-08 13:06:54,5.12,24.0,24.7,11.0,0
2024-10-08 13:06:57,5.13,24.0,24.7,11.0,0
2024-10-08 13:06:59,5.12,23.7,24.6,11.0,0
2024-10-08 13:07:01,5.12,24.1,24.7,11.0,0
2024-10-08 13:07:04,5.13,23.8,24.7,11.0,0
2024-10-08 13:07:06,5.12,24.2,24.6,11.0,0
2024-10-08 13:07:09,5.13,24.0,24.6,11.0,0
